sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
119,240,005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,Crested Auklet,degraded,both_correct,4,Crested Auklet,7,Rhinoceros Auklet,1,2,4,Crested Auklet,4,Crested Auklet,1,1
120,244,005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,4,Crested Auklet,both_wrong,both_correct,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,4,Crested Auklet,4,Crested Auklet,1,1
121,246,005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,4,Crested Auklet,both_correct,both_correct,4,Crested Auklet,4,Crested Auklet,1,1,4,Crested Auklet,4,Crested Auklet,1,1
122,251,005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,4,Crested Auklet,both_correct,both_correct,4,Crested Auklet,4,Crested Auklet,1,1,4,Crested Auklet,4,Crested Auklet,1,1
123,252,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,Crested Auklet,both_wrong,both_correct,5,Least Auklet,5,Least Auklet,2,3,4,Crested Auklet,4,Crested Auklet,1,1
124,255,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,Crested Auklet,both_wrong,both_wrong,7,Rhinoceros Auklet,7,Rhinoceros Auklet,3,3,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2
125,259,005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,4,Crested Auklet,both_correct,both_correct,4,Crested Auklet,4,Crested Auklet,1,1,4,Crested Auklet,4,Crested Auklet,1,1
126,260,005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,4,Crested Auklet,both_correct,both_correct,4,Crested Auklet,4,Crested Auklet,1,1,4,Crested Auklet,4,Crested Auklet,1,1
127,265,005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,4,Crested Auklet,both_wrong,both_correct,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,4,Crested Auklet,4,Crested Auklet,1,1
128,271,005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,Crested Auklet,both_wrong,degraded,7,Rhinoceros Auklet,7,Rhinoceros Auklet,4,3,4,Crested Auklet,7,Rhinoceros Auklet,1,3
129,277,005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,4,Crested Auklet,degraded,both_correct,4,Crested Auklet,7,Rhinoceros Auklet,1,2,4,Crested Auklet,4,Crested Auklet,1,1
130,279,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,4,Crested Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,5,5,Least Auklet,5,Least Auklet,3,3
131,282,005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,4,Crested Auklet,both_wrong,both_correct,5,Least Auklet,7,Rhinoceros Auklet,3,2,4,Crested Auklet,4,Crested Auklet,1,1
132,286,006.Least_Auklet/Least_Auklet_0014_1901.jpg,5,Least Auklet,degraded,both_correct,5,Least Auklet,7,Rhinoceros Auklet,1,2,5,Least Auklet,5,Least Auklet,1,1
133,292,006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,Least Auklet,both_correct,both_correct,5,Least Auklet,5,Least Auklet,1,1,5,Least Auklet,5,Least Auklet,1,1
134,298,006.Least_Auklet/Least_Auklet_0039_795081.jpg,5,Least Auklet,degraded,recovered,5,Least Auklet,6,Parakeet Auklet,1,2,7,Rhinoceros Auklet,5,Least Auklet,2,1
135,300,006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,Least Auklet,both_wrong,both_correct,6,Parakeet Auklet,6,Parakeet Auklet,2,2,5,Least Auklet,5,Least Auklet,1,1
136,304,006.Least_Auklet/Least_Auklet_0028_795094.jpg,5,Least Auklet,recovered,both_correct,57,Pigeon Guillemot,5,Least Auklet,2,1,5,Least Auklet,5,Least Auklet,1,1
137,308,006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,Least Auklet,degraded,both_correct,5,Least Auklet,7,Rhinoceros Auklet,1,2,5,Least Auklet,5,Least Auklet,1,1
138,309,006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,Least Auklet,both_wrong,recovered,57,Pigeon Guillemot,57,Pigeon Guillemot,3,3,7,Rhinoceros Auklet,5,Least Auklet,2,1
139,311,006.Least_Auklet/Least_Auklet_0004_795112.jpg,5,Least Auklet,both_correct,both_correct,5,Least Auklet,5,Least Auklet,1,1,5,Least Auklet,5,Least Auklet,1,1
140,312,006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,Least Auklet,both_wrong,both_correct,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,5,Least Auklet,5,Least Auklet,1,1
141,314,006.Least_Auklet/Least_Auklet_0046_795118.jpg,5,Least Auklet,both_correct,both_correct,5,Least Auklet,5,Least Auklet,1,1,5,Least Auklet,5,Least Auklet,1,1
142,315,006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,Least Auklet,both_correct,both_correct,5,Least Auklet,5,Least Auklet,1,1,5,Least Auklet,5,Least Auklet,1,1
143,325,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,4,Crested Auklet,4,4,5,Least Auklet,5,Least Auklet,4,4
144,329,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,5,Least Auklet,4,4
145,330,007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,4,Crested Auklet,4,4
146,337,007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,5,Least Auklet,4,4
147,340,007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,Parakeet Auklet,both_wrong,both_wrong,7,Rhinoceros Auklet,7,Rhinoceros Auklet,4,4,4,Crested Auklet,4,Crested Auklet,4,4
148,343,007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,4,4,4,Crested Auklet,4,Crested Auklet,4,4
149,344,007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,2,2,5,Least Auklet,5,Least Auklet,4,4
150,346,007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,Parakeet Auklet,both_wrong,both_wrong,4,Crested Auklet,4,Crested Auklet,3,3,4,Crested Auklet,4,Crested Auklet,4,4
151,348,007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,3,5,Least Auklet,5,Least Auklet,4,4
152,350,007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,Parakeet Auklet,both_wrong,both_wrong,4,Crested Auklet,7,Rhinoceros Auklet,4,4,4,Crested Auklet,4,Crested Auklet,4,4
153,351,007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,4,3,5,Least Auklet,5,Least Auklet,4,4
154,352,007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,5,Least Auklet,5,Least Auklet,4,4
155,354,007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,3,3,5,Least Auklet,5,Least Auklet,4,4
156,356,007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,4,4,5,Least Auklet,5,Least Auklet,4,4
157,357,007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,4,4,4,Crested Auklet,4,Crested Auklet,4,4
158,360,007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,5,Least Auklet,4,4
159,363,007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,5,Least Auklet,5,Least Auklet,4,4
160,365,007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,5,Least Auklet,4,4
161,369,007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,5,Least Auklet,4,4
162,370,007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,4,4,5,Least Auklet,5,Least Auklet,4,4
163,371,007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,3,5,Least Auklet,5,Least Auklet,4,4
164,372,007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,4,4,Crested Auklet,4,Crested Auklet,4,4
165,373,007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,6,Parakeet Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,4,4,Crested Auklet,5,Least Auklet,4,4
166,381,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,7,Rhinoceros Auklet,both_correct,both_wrong,7,Rhinoceros Auklet,7,Rhinoceros Auklet,1,1,4,Crested Auklet,5,Least Auklet,2,3
167,382,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,3,5,Least Auklet,5,Least Auklet,2,2
168,383,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,2,2,4,Crested Auklet,4,Crested Auklet,2,3
169,384,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,Rhinoceros Auklet,both_correct,both_wrong,7,Rhinoceros Auklet,7,Rhinoceros Auklet,1,1,4,Crested Auklet,4,Crested Auklet,3,3
170,386,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,2,5,Least Auklet,5,Least Auklet,2,2
171,387,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,3,4,Crested Auklet,4,Crested Auklet,3,3
172,389,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,4,3,5,Least Auklet,5,Least Auklet,3,3
173,391,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,2,5,Least Auklet,5,Least Auklet,3,2
174,394,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,7,Rhinoceros Auklet,both_correct,both_wrong,7,Rhinoceros Auklet,7,Rhinoceros Auklet,1,1,4,Crested Auklet,5,Least Auklet,2,3
175,405,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,3,5,Least Auklet,5,Least Auklet,3,2
176,407,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,Rhinoceros Auklet,both_correct,both_wrong,7,Rhinoceros Auklet,7,Rhinoceros Auklet,1,1,5,Least Auklet,5,Least Auklet,2,2
177,408,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,2,5,Least Auklet,5,Least Auklet,2,2
178,410,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,2,5,Least Auklet,5,Least Auklet,3,3
179,412,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,7,Rhinoceros Auklet,recovered,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,3,1,4,Crested Auklet,4,Crested Auklet,3,3
180,419,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,Rhinoceros Auklet,recovered,both_wrong,5,Least Auklet,7,Rhinoceros Auklet,2,1,4,Crested Auklet,4,Crested Auklet,2,2
181,420,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,7,Rhinoceros Auklet,both_wrong,degraded,5,Least Auklet,5,Least Auklet,2,2,7,Rhinoceros Auklet,5,Least Auklet,1,2
182,422,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,2,2,4,Crested Auklet,5,Least Auklet,3,3
183,424,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,7,Rhinoceros Auklet,both_wrong,both_wrong,5,Least Auklet,5,Least Auklet,3,3,5,Least Auklet,5,Least Auklet,3,3
184,425,009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,8,Brewer Blackbird,both_wrong,both_correct,133,Cape-Glossy Starling,133,Cape-Glossy Starling,3,3,8,Brewer Blackbird,8,Brewer Blackbird,1,1
185,430,009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8,Brewer Blackbird,both_correct,both_wrong,8,Brewer Blackbird,8,Brewer Blackbird,1,1,26,Shiny Cowbird,26,Shiny Cowbird,3,2
186,434,009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,Brewer Blackbird,both_wrong,both_wrong,133,Cape-Glossy Starling,48,Boat-tailed Grackle,6,5,133,Cape-Glossy Starling,29,Fish Crow,2,2
187,435,009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,8,Brewer Blackbird,both_wrong,both_correct,133,Cape-Glossy Starling,10,Rusty Blackbird,3,2,8,Brewer Blackbird,8,Brewer Blackbird,1,1
188,438,009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,Brewer Blackbird,both_wrong,both_wrong,10,Rusty Blackbird,10,Rusty Blackbird,6,7,10,Rusty Blackbird,10,Rusty Blackbird,2,2
189,439,009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,8,Brewer Blackbird,both_wrong,recovered,26,Shiny Cowbird,26,Shiny Cowbird,5,2,26,Shiny Cowbird,8,Brewer Blackbird,2,1
190,440,009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,Brewer Blackbird,both_wrong,both_wrong,25,Bronzed Cowbird,25,Bronzed Cowbird,3,3,25,Bronzed Cowbird,26,Shiny Cowbird,3,4
191,442,009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,8,Brewer Blackbird,both_wrong,both_wrong,48,Boat-tailed Grackle,48,Boat-tailed Grackle,6,3,48,Boat-tailed Grackle,48,Boat-tailed Grackle,3,2
192,443,009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,8,Brewer Blackbird,both_correct,both_correct,8,Brewer Blackbird,8,Brewer Blackbird,1,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
193,445,009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,8,Brewer Blackbird,both_wrong,both_correct,28,American Crow,28,American Crow,8,7,8,Brewer Blackbird,8,Brewer Blackbird,1,1
194,447,009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,8,Brewer Blackbird,both_wrong,both_wrong,10,Rusty Blackbird,10,Rusty Blackbird,4,4,25,Bronzed Cowbird,25,Bronzed Cowbird,4,4
195,448,009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,8,Brewer Blackbird,both_wrong,both_correct,10,Rusty Blackbird,10,Rusty Blackbird,2,3,8,Brewer Blackbird,8,Brewer Blackbird,1,1
196,449,009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,8,Brewer Blackbird,both_wrong,both_correct,10,Rusty Blackbird,10,Rusty Blackbird,3,2,8,Brewer Blackbird,8,Brewer Blackbird,1,1
197,450,009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg,8,Brewer Blackbird,recovered,both_correct,26,Shiny Cowbird,8,Brewer Blackbird,5,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
198,451,009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.jpg,8,Brewer Blackbird,recovered,both_correct,10,Rusty Blackbird,8,Brewer Blackbird,2,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
199,453,009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,8,Brewer Blackbird,both_wrong,both_correct,10,Rusty Blackbird,10,Rusty Blackbird,3,2,8,Brewer Blackbird,8,Brewer Blackbird,1,1
200,454,009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,8,Brewer Blackbird,both_correct,both_correct,8,Brewer Blackbird,8,Brewer Blackbird,1,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
201,455,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,Brewer Blackbird,both_wrong,both_wrong,25,Bronzed Cowbird,25,Bronzed Cowbird,5,4,25,Bronzed Cowbird,25,Bronzed Cowbird,3,2
202,457,009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,8,Brewer Blackbird,recovered,both_wrong,25,Bronzed Cowbird,8,Brewer Blackbird,2,1,26,Shiny Cowbird,26,Shiny Cowbird,2,2
203,458,009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,8,Brewer Blackbird,both_correct,both_correct,8,Brewer Blackbird,8,Brewer Blackbird,1,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
204,459,009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,8,Brewer Blackbird,recovered,recovered,48,Boat-tailed Grackle,8,Brewer Blackbird,3,1,26,Shiny Cowbird,8,Brewer Blackbird,2,1
205,462,009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,8,Brewer Blackbird,both_wrong,both_correct,10,Rusty Blackbird,10,Rusty Blackbird,2,2,8,Brewer Blackbird,8,Brewer Blackbird,1,1
206,463,009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,8,Brewer Blackbird,both_wrong,both_wrong,133,Cape-Glossy Starling,133,Cape-Glossy Starling,4,3,48,Boat-tailed Grackle,48,Boat-tailed Grackle,2,2
207,468,009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.jpg,8,Brewer Blackbird,both_correct,recovered,8,Brewer Blackbird,8,Brewer Blackbird,1,1,26,Shiny Cowbird,8,Brewer Blackbird,2,1
208,472,009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,8,Brewer Blackbird,both_wrong,both_wrong,25,Bronzed Cowbird,25,Bronzed Cowbird,4,4,25,Bronzed Cowbird,25,Bronzed Cowbird,4,4
209,473,009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,Brewer Blackbird,both_wrong,both_correct,133,Cape-Glossy Starling,28,American Crow,5,3,8,Brewer Blackbird,8,Brewer Blackbird,1,1
210,475,009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,8,Brewer Blackbird,both_correct,both_correct,8,Brewer Blackbird,8,Brewer Blackbird,1,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
211,480,009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,Brewer Blackbird,both_wrong,both_correct,10,Rusty Blackbird,10,Rusty Blackbird,2,2,8,Brewer Blackbird,8,Brewer Blackbird,1,1
212,483,009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,8,Brewer Blackbird,recovered,both_correct,133,Cape-Glossy Starling,8,Brewer Blackbird,3,1,8,Brewer Blackbird,8,Brewer Blackbird,1,1
213,487,010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
214,488,010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,9,Red-winged Blackbird,recovered,both_correct,25,Bronzed Cowbird,9,Red-winged Blackbird,2,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
215,492,010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
216,493,010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
217,494,010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
218,498,010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
219,499,010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
220,501,010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
221,503,010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
222,506,010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
223,508,010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
224,509,010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
225,510,010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
226,512,010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
227,513,010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
228,514,010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
229,516,010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
230,517,010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
231,519,010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
232,521,010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
233,522,010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,9,Red-winged Blackbird,both_correct,both_correct,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1,9,Red-winged Blackbird,9,Red-winged Blackbird,1,1
